CM461,2024-04-02,2024-04-09,0200000
CM461,2024-04-17,2024-04-17,0030000
AF1342,2024-04-02,2024-04-02,0200000
AF1043,2024-04-13,2024-04-13,0000060
AF346,2024-04-14,2024-04-14,0000007
AF346,2024-04-19,2024-04-19,0000500
CM461,2024-04-22,2024-04-22,1000000
CM461,2024-04-24,2024-04-24,0030000
CM461,2024-04-11,2024-04-27,0204560
AF475,2024-03-31,2024-03-31,0000007
KL1631,2024-04-20,2024-04-20,0000060
KL1671,2024-04-28,2024-04-28,0000007
KL1029,2024-04-19,2024-04-21,0000567
KL1137,2024-04-22,2024-04-22,1000000
KL1202,2024-04-29,2024-04-29,1000000
KL1377,2024-04-23,2024-04-25,0234000
KL1315,2024-04-24,2024-04-29,1034507
KL1036,2024-04-24,2024-04-24,0030000
KL1532,2024-04-24,2024-04-26,0034500
KL1834,2024-04-24,2024-04-26,0030500
KL1372,2024-04-24,2024-04-30,0234500
KL1174,2024-04-22,2024-04-30,1234500
KL1377,2024-04-29,2024-04-29,1000000
KL1959,2024-04-08,2024-04-08,1000000
KL1959,2024-04-02,2024-04-07,0234567
KL1960,2024-04-08,2024-04-08,1000000
KL1709,2024-04-08,2024-04-08,1000000
KL977,2024-04-10,2024-04-15,1034500
KL1472,2024-04-10,2024-04-20,0234560
KL1472,2024-04-07,2024-04-09,1200007
KL1460,2024-04-11,2024-04-11,0004000
KL981,2024-04-18,2024-04-22,1004500
KL981,2024-04-09,2024-04-15,1234000
KL1480,2024-04-08,2024-04-11,1234000
KL1154,2024-04-13,2024-04-13,0000060
KL1232,2024-04-13,2024-04-13,0000060
KL1480,2024-04-13,2024-04-13,0000060
KL1922,2024-04-14,2024-04-14,0000007
AF1212,2024-04-26,2024-04-27,0000560
AF1130,2024-04-11,2024-04-11,0004000
AF1130,2024-04-18,2024-04-25,0004000
AF1130,2024-04-13,2024-04-13,0000060
AF1130,2024-04-24,2024-04-24,0030000
AF1130,2024-04-08,2024-04-22,1030000
AF1130,2024-04-30,2024-04-30,0200000
AF1131,2024-04-01,2024-04-01,1000000
AF1131,2024-04-19,2024-04-26,0000500
AF1131,2024-04-03,2024-04-03,0030000
AF1131,2024-04-05,2024-04-05,0000500
AF1730,2024-04-22,2024-04-22,1000000
AF1131,2024-04-12,2024-04-12,0000500
AF1131,2024-04-14,2024-04-14,0000007
AF1131,2024-04-25,2024-04-25,0004000
AF1131,2024-04-11,2024-04-18,0004000
AF1130,2024-04-02,2024-04-02,0200000
AF1131,2024-04-30,2024-04-30,0200000
AF1730,2024-04-29,2024-04-29,1000000
AF1730,2024-04-30,2024-04-30,0200000
AF1731,2024-04-02,2024-04-02,0200000
AF1731,2024-04-04,2024-04-04,0004000
AF1731,2024-04-13,2024-04-13,0000060
AF1731,2024-04-22,2024-04-22,1000000
AF1731,2024-04-29,2024-04-29,1000000
AF1731,2024-04-30,2024-04-30,0200000
AF1730,2024-04-02,2024-04-02,0200000
AF1730,2024-04-13,2024-04-13,0000060
AF1730,2024-03-31,2024-04-07,0000067
AF1730,2024-04-14,2024-04-27,0000067
AF1174,2024-04-04,2024-04-04,0004000
AF1174,2024-04-10,2024-04-10,0030000
AF1174,2024-04-17,2024-04-24,0030000
AF1063,2024-04-24,2024-04-24,0030000
AF1063,2024-04-17,2024-04-21,0034007
AF1063,2024-04-25,2024-04-25,0004000
AF1063,2024-04-28,2024-04-28,0000007
AF1546,2024-04-25,2024-04-26,0004500
AF7367,2024-04-12,2024-04-12,0000500
AF7370,2024-04-09,2024-04-09,0200000
CM879,2024-04-01,2024-04-07,1030007
AF1241,2024-04-25,2024-04-25,0004000
CM879,2024-04-08,2024-04-14,1234007
CM879,2024-04-02,2024-04-04,0204000
CM879,2024-04-15,2024-04-21,1034507
CM879,2024-04-05,2024-04-05,0000500
CM879,2024-04-23,2024-04-30,1200007
AF1107,2024-04-15,2024-04-26,1000500
CM879,2024-04-24,2024-04-25,0034000
CM879,2024-04-26,2024-04-26,0000500
CM879,2024-04-16,2024-04-16,0200000
CM879,2024-04-22,2024-04-22,1000000
CM763,2024-04-22,2024-04-24,1030000
CM763,2024-04-23,2024-04-23,0200000
AF181,2024-04-09,2024-04-14,0200007
AF256,2024-04-12,2024-04-12,0000500
AF1442,2024-04-04,2024-04-04,0004000
AF1442,2024-04-07,2024-04-07,0000007
KL1750,2024-03-31,2024-04-07,1234567
AF1442,2024-04-13,2024-04-13,0000060
KL1750,2024-04-09,2024-04-14,0230567
AF9429,2024-04-06,2024-04-06,0000060
KL1750,2024-04-22,2024-04-28,1234507
AF1442,2024-04-19,2024-04-19,0000500
CM193,2024-04-23,2024-04-30,0200000
AF1442,2024-04-15,2024-04-15,1000000
AF1262,2024-04-09,2024-04-12,0230500
KL1750,2024-04-15,2024-04-21,1034567
LY325,2024-04-03,2024-04-17,0030000
AF617,2024-04-02,2024-04-09,0200000
AF457,2024-04-01,2024-04-08,1234567
KL1472,2024-04-15,2024-04-21,1000007
KL1189,2024-04-16,2024-04-16,0200000
KL1297,2024-04-16,2024-04-19,0200500
KL1959,2024-04-17,2024-04-22,1034507
KL1480,2024-04-18,2024-04-27,1234567
KL1071,2024-04-19,2024-04-25,0204567
KL1922,2024-04-20,2024-04-27,0000060
KL1571,2024-04-22,2024-04-22,1000000
KL1971,2024-04-22,2024-04-22,1000000
KL1232,2024-04-24,2024-04-26,0034500
KL1294,2024-04-24,2024-04-24,0030000
KL977,2024-04-23,2024-04-29,1230500
KL1959,2024-04-27,2024-04-27,0000060
KL1959,2024-04-23,2024-04-29,1234507
KL1960,2024-04-27,2024-04-27,0000060
KL1447,2024-04-27,2024-04-27,0000060
KL952,2024-04-28,2024-04-28,0000007
DL2546,2024-04-09,2024-04-27,1234567
DL2546,2024-04-09,2024-04-27,1234567
DL228,2024-04-02,2024-04-06,0204060
DL229,2024-04-02,2024-04-06,0204060
DL229,2024-04-09,2024-04-09,0200000
DL306,2024-04-20,2024-04-27,0000060
DL306,2024-04-20,2024-04-27,0000060
DL1771,2024-04-01,2024-04-01,1000000
AF7370,2024-04-16,2024-04-16,0200000
AF7370,2024-04-10,2024-04-11,0034000
AF7370,2024-04-24,2024-04-25,0034000
AF7370,2024-04-12,2024-04-12,0000500
AF7370,2024-04-18,2024-04-18,0004000
AF7371,2024-03-31,2024-04-06,0004067
AF7370,2024-04-19,2024-04-19,0000500
AF7370,2024-04-21,2024-04-21,0000007
AF7370,2024-04-14,2024-04-14,0000007
AF7371,2024-04-03,2024-04-03,0030000
AF7466,2024-04-07,2024-04-21,0000007
AF7460,2024-04-03,2024-04-03,0030000
AF7460,2024-04-05,2024-04-05,0000500
AF7468,2024-04-06,2024-04-06,0000060
AF7460,2024-04-09,2024-04-09,0200000
AF7466,2024-04-10,2024-04-10,0030000
AF7466,2024-04-03,2024-04-03,0030000
AF7466,2024-04-19,2024-04-19,0000500
AF7466,2024-04-22,2024-04-26,1000500
AF7460,2024-04-22,2024-04-22,1000000
AF7460,2024-04-15,2024-04-15,1000000
AF7331,2024-04-12,2024-04-12,0000500
AF7331,2024-04-19,2024-04-26,0000500
AF7331,2024-04-29,2024-04-30,1200000
AF7332,2024-04-13,2024-04-13,0000060
AF7333,2024-04-13,2024-04-13,0000060
AF7333,2024-04-06,2024-04-06,0000060
AF7333,2024-04-20,2024-04-27,0000060
AF7340,2024-04-04,2024-04-04,0004000
AF7345,2024-04-13,2024-04-13,0000060
AF7410,2024-04-30,2024-04-30,0200000
AF1107,2024-04-01,2024-04-05,1004500
AF1107,2024-04-03,2024-04-03,0030000
AF1202,2024-04-16,2024-04-23,0200060
AF1202,2024-04-18,2024-04-18,0004000
AF1202,2024-04-25,2024-04-25,0004000
AF1202,2024-04-27,2024-04-27,0000060
SQ211,2024-03-31,2024-04-06,1234567
AF457,2024-04-17,2024-04-23,0230000
AF457,2024-04-15,2024-04-22,1200567
AF457,2024-04-24,2024-04-30,1230567
AF454,2024-04-16,2024-04-22,1200000
AF020,2024-04-06,2024-04-27,0000060
AF1699,2024-04-04,2024-04-04,0004000
AF1498,2024-04-02,2024-04-03,0230000
AF1678,2024-04-02,2024-04-03,0230000
KL1354,2024-04-01,2024-04-05,1034500
DL2110,2024-03-31,2024-04-07,1234507
AF9429,2024-04-27,2024-04-27,0000060
KL1163,2024-03-31,2024-04-21,0000007
LY325,2024-03-31,2024-04-21,0000007
DL2184,2024-04-18,2024-04-18,0004000
AF1485,2024-04-18,2024-04-18,0004000
DL2110,2024-04-06,2024-04-06,0000060
DL2110,2024-04-08,2024-04-08,1000000
KL1179,2024-04-01,2024-04-01,1000000
KL1179,2024-04-02,2024-04-08,1234560
DL2184,2024-04-09,2024-04-09,0200000
KL1179,2024-04-16,2024-04-22,1234560
DL2110,2024-04-10,2024-04-12,0030500
DL2110,2024-04-18,2024-04-18,0004000
AF1482,2024-04-15,2024-04-17,1230000
AF1482,2024-04-18,2024-04-18,0004000
DL2110,2024-04-10,2024-04-12,0030500
DL2110,2024-04-18,2024-04-18,0004000
DL2110,2024-04-27,2024-04-27,0000060
DL2110,2024-04-27,2024-04-27,0000060
AF1485,2024-04-15,2024-04-17,1230000
KL1982,2024-04-01,2024-04-08,1004060
AF1644,2024-04-15,2024-04-17,1230000
AF1592,2024-04-15,2024-04-24,1230000
AF1592,2024-04-18,2024-04-25,0004000
KL1076,2024-03-31,2024-04-07,0000007
KL1352,2024-03-31,2024-03-31,0000007
KL1352,2024-04-06,2024-04-07,0000067
KL1352,2024-04-13,2024-04-14,0000067
DL1771,2024-04-02,2024-04-03,0230000
DL1771,2024-04-04,2024-04-05,0004500
DL1771,2024-04-08,2024-04-08,1000000
DL2899,2024-04-04,2024-04-04,0004000
DL1022,2024-03-31,2024-03-31,0000007
DL2899,2024-04-01,2024-04-08,1230000
DL1022,2024-04-01,2024-04-01,1000000
DL2899,2024-04-01,2024-04-08,1230000
DL1022,2024-04-02,2024-04-02,0200000
DL2899,2024-04-04,2024-04-04,0004000
DL1022,2024-04-03,2024-04-03,0030000
DL1022,2024-04-08,2024-04-08,1000000
DL1022,2024-04-04,2024-04-04,0004000
DL1022,2024-04-05,2024-04-05,0000500
DL1022,2024-04-07,2024-04-07,0000007
DL730,2024-04-01,2024-04-01,1000000
DL730,2024-04-05,2024-04-05,0000500
DL730,2024-04-06,2024-04-06,0000060
DL730,2024-04-08,2024-04-08,1000000
DL467,2024-04-23,2024-04-29,1200000
DL467,2024-04-23,2024-04-29,1200000
DL550,2024-04-09,2024-04-09,0200000
DL550,2024-04-10,2024-04-14,0030567
DL550,2024-04-11,2024-04-11,0004000
DL550,2024-04-15,2024-04-15,1000000
DL550,2024-04-16,2024-04-16,0200000
DL550,2024-04-17,2024-04-17,0030000
DL550,2024-04-18,2024-04-18,0004000
DL550,2024-04-19,2024-04-19,0000500
AF1306,2024-04-03,2024-04-03,0030000
AF1218,2024-04-14,2024-04-14,0000007
AF1203,2024-04-18,2024-04-18,0004000
AF1203,2024-04-27,2024-04-27,0000060
AF1376,2024-04-16,2024-04-16,0200000
AF1376,2024-04-02,2024-04-13,0200060
AF1376,2024-04-20,2024-04-27,0200060
AF1339,2024-04-28,2024-04-28,0000007
AF1338,2024-04-28,2024-04-28,0000007
AF1392,2024-04-07,2024-04-21,0000007
AF1392,2024-03-31,2024-04-06,0000067
AF1392,2024-04-13,2024-04-27,0000060
AF1378,2024-04-23,2024-04-23,0200000
AF1378,2024-04-16,2024-04-16,0200000
AF1379,2024-04-23,2024-04-23,0200000
AF1379,2024-04-16,2024-04-18,0204000
AF1379,2024-04-25,2024-04-25,0004000
AF1407,2024-04-17,2024-04-26,0030500
AF1411,2024-04-02,2024-04-02,0200000
AF1411,2024-04-09,2024-04-09,0200000
AF1416,2024-04-30,2024-04-30,0200000
AF1560,2024-03-31,2024-04-07,0000007
AF1560,2024-04-01,2024-04-01,1000000
AF1507,2024-04-04,2024-04-04,0004000
AF1507,2024-04-01,2024-04-05,1230500
AF1560,2024-04-08,2024-04-15,1234000
KL1170,2024-04-22,2024-04-27,1204560
KL1814,2024-04-23,2024-04-28,0234067
KL1938,2024-03-31,2024-04-06,1034567
KL1936,2024-04-01,2024-04-09,1234500
KL1938,2024-04-02,2024-04-07,0200007
KL1822,2024-04-06,2024-04-20,0000060
KL1087,2024-03-31,2024-04-07,0030007
KL1087,2024-04-01,2024-04-02,1200000
KL1352,2024-04-20,2024-04-21,0000067
KL1352,2024-04-27,2024-04-28,0000067
KL807,2024-04-01,2024-04-22,1000000
DL1689,2024-03-31,2024-04-08,1034067
DL1689,2024-03-31,2024-04-08,1034067
DL1689,2024-04-02,2024-04-02,0200000
DL1689,2024-04-02,2024-04-02,0200000
DL1689,2024-04-05,2024-04-05,0000500
DL1689,2024-04-05,2024-04-05,0000500
DL2024,2024-04-09,2024-04-09,0200000
KL1072,2024-04-01,2024-04-05,1234500
KL1579,2024-04-06,2024-04-07,0000067
KL1579,2024-04-13,2024-04-14,0000067
KL1579,2024-04-20,2024-04-21,0000067
KL1579,2024-04-27,2024-04-28,0000067
KL1573,2024-04-01,2024-04-08,1000000
DL2024,2024-04-09,2024-04-09,0200000
KL1917,2024-04-27,2024-04-27,0000060
KL1752,2024-04-11,2024-04-15,1004000
KL1752,2024-04-18,2024-04-22,1004000
KL1752,2024-04-25,2024-04-29,1004000
DL2024,2024-04-10,2024-04-10,0030000
DL2024,2024-04-10,2024-04-10,0030000
DL2125,2024-04-09,2024-04-09,0200000
DL2122,2024-04-09,2024-04-23,0200000
KL1337,2024-04-01,2024-04-01,1000000
KL1337,2024-04-02,2024-04-02,0200000
DL2125,2024-04-10,2024-04-11,0034000
KL952,2024-04-12,2024-04-15,1000500
KL952,2024-04-19,2024-04-22,1000500
KL952,2024-04-26,2024-04-29,1000500
KL1964,2024-04-02,2024-04-03,0230000
KL598,2024-04-02,2024-04-30,0200000
KL1337,2024-04-03,2024-04-03,0030000
KL1354,2024-04-02,2024-04-02,0200000
KL1333,2024-04-04,2024-04-04,0004000
KL1304,2024-04-04,2024-04-04,0004000
KL1377,2024-04-05,2024-04-05,0000500
KL1982,2024-04-02,2024-04-07,0200007
DL550,2024-04-19,2024-04-19,0000500
DL550,2024-04-20,2024-04-27,0000060
DL550,2024-04-21,2024-04-21,0000007
DL550,2024-04-22,2024-04-29,1000000
DL550,2024-04-23,2024-04-23,0200000
DL686,2024-04-29,2024-04-29,1000000
AF1514,2024-04-15,2024-04-24,1230000
AF1488,2024-04-15,2024-04-24,1230000
AF1483,2024-04-16,2024-04-25,0234000
CM105,2024-04-01,2024-04-01,1000000
AF1673,2024-04-22,2024-04-24,1230000
CM105,2024-04-02,2024-04-02,0200000
CM105,2024-04-18,2024-04-18,0004000
CM105,2024-04-25,2024-04-25,0004000
AF1673,2024-04-25,2024-04-25,0004000
AF1644,2024-04-22,2024-04-24,1230000
AF1644,2024-04-25,2024-04-25,0004000
KL1304,2024-04-07,2024-04-07,0000007
AF1707,2024-04-22,2024-04-24,1230000
AF1707,2024-04-25,2024-04-25,0004000
AF932,2024-04-25,2024-04-25,0004000
DL1215,2024-04-01,2024-04-08,1234500
AF931,2024-04-25,2024-04-25,0004000
DL1216,2024-04-01,2024-04-07,1230507
DL1216,2024-04-04,2024-04-04,0004000
DL1216,2024-04-06,2024-04-06,0000060
DL1216,2024-04-08,2024-04-08,1000000
DL1143,2024-04-01,2024-04-07,1234067
DL1241,2024-03-31,2024-04-07,0000007
DL1241,2024-04-01,2024-04-08,1234500
DL1533,2024-04-09,2024-04-09,0200000
DL1533,2024-04-10,2024-04-10,0030000
DL1533,2024-04-11,2024-04-25,0004000
DL1533,2024-04-12,2024-04-19,0000500
DL1533,2024-04-14,2024-04-21,0000007
DL1533,2024-04-15,2024-04-15,1000000
DL1533,2024-04-16,2024-04-16,0200000
DL1533,2024-04-17,2024-04-17,0030000
DL1533,2024-04-22,2024-04-22,1000000
DL1533,2024-04-23,2024-04-23,0200000
DL2257,2024-04-08,2024-04-08,1000000
DL2900,2024-04-03,2024-04-03,0030000
DL1043,2024-04-08,2024-04-08,1000000
DL2956,2024-04-06,2024-04-06,0000060
DL2956,2024-04-06,2024-04-06,0000060
DL1533,2024-04-24,2024-04-24,0030000
DL1533,2024-04-26,2024-04-26,0000500
DL1533,2024-04-28,2024-04-28,0000007
DL1684,2024-04-09,2024-04-09,0200000
DL2956,2024-04-09,2024-04-23,0200000
DL2956,2024-04-09,2024-04-23,0200000
DL2956,2024-04-11,2024-04-11,0004000
DL2956,2024-04-11,2024-04-11,0004000
DL2956,2024-04-18,2024-04-25,0004000
DL2956,2024-04-03,2024-04-03,0030000
DL2956,2024-04-03,2024-04-03,0030000
DL2956,2024-04-18,2024-04-25,0004000
DL2956,2024-04-30,2024-04-30,0200000
DL2956,2024-04-05,2024-04-05,0000500
DL2956,2024-04-05,2024-04-05,0000500
DL2956,2024-04-30,2024-04-30,0200000
AF1442,2024-04-08,2024-04-08,1000000
AF1442,2024-04-22,2024-04-22,1000000
AF1442,2024-04-29,2024-04-29,1000000
AF1343,2024-04-10,2024-04-10,0030000
AF1343,2024-04-30,2024-04-30,0200000
KQ586,2024-04-02,2024-04-30,0200000
KQ586,2024-04-04,2024-04-04,0004000
AF1443,2024-04-29,2024-04-29,1000000
KQ586,2024-04-11,2024-04-20,0004060
AF1343,2024-04-29,2024-04-29,1000000
AF1543,2024-04-15,2024-04-15,1000000
AF1543,2024-04-12,2024-04-12,0000500
AF1542,2024-04-27,2024-04-27,0000060
AF1543,2024-04-13,2024-04-13,0000060
DL151,2024-03-31,2024-04-30,1234567
AF1542,2024-04-18,2024-04-18,0004000
AF1542,2024-04-17,2024-04-17,0030000
AF1542,2024-04-19,2024-04-19,0000500
AF1543,2024-04-19,2024-04-19,0000500
AF1542,2024-04-20,2024-04-20,0000060
AF1543,2024-04-20,2024-04-20,0000060
AF1543,2024-04-27,2024-04-27,0000060
AF1542,2024-04-25,2024-04-25,0004000
AF1542,2024-04-28,2024-04-28,0000007
AF1542,2024-04-29,2024-04-29,1000000
DL2122,2024-04-09,2024-04-23,0200000
DL2956,2024-04-01,2024-04-01,1000000
DL2956,2024-04-01,2024-04-01,1000000
AF1642,2024-04-23,2024-04-23,0200000
DL2956,2024-04-08,2024-04-08,1000000
DL2956,2024-04-08,2024-04-08,1000000
AF1253,2024-03-31,2024-04-08,1000567
AF1253,2024-04-14,2024-04-15,1000007
AF1686,2024-03-31,2024-04-28,0000007
AF1262,2024-04-17,2024-04-17,0030000
AF1253,2024-04-26,2024-04-27,0000560
AF1253,2024-04-21,2024-04-28,1000007
AF1249,2024-04-08,2024-04-08,1000000
AF6116,2024-04-01,2024-04-01,1000000
AF6119,2024-04-01,2024-04-03,1030000
AF1193,2024-04-03,2024-04-24,0030000
AF1608,2024-04-04,2024-04-04,0004000
AF1608,2024-04-11,2024-04-25,0004000
AF6116,2024-04-02,2024-04-02,0200000
AF6116,2024-04-03,2024-04-03,0030000
AF6120,2024-04-04,2024-04-04,0004000
AF6115,2024-04-07,2024-04-07,0000007
AF6139,2024-04-02,2024-04-02,0200000
AF6135,2024-03-31,2024-04-07,0000007
AF6134,2024-03-31,2024-04-07,0000007
AF1326,2024-04-03,2024-04-24,0030000
AF1513,2024-04-14,2024-04-14,0000007
AF6139,2024-04-03,2024-04-03,0030000
AF454,2024-03-31,2024-04-07,1234567
AF6202,2024-04-01,2024-04-04,1004000
AF6201,2024-04-02,2024-04-02,0200000
AF6235,2024-04-03,2024-04-05,0034500
AF1485,2024-04-14,2024-04-14,0000007
AF1485,2024-04-21,2024-04-28,0000007
AF1498,2024-04-08,2024-04-10,1230000
AF1489,2024-04-14,2024-04-14,0000007
AF1489,2024-04-15,2024-04-24,1230000
AF1499,2024-04-15,2024-04-25,1234000
AF1515,2024-04-14,2024-04-28,0000007
AF1489,2024-04-18,2024-04-25,0004000
AF1514,2024-04-14,2024-04-28,0000007
AF1489,2024-04-19,2024-04-19,0000500
AF1488,2024-04-19,2024-04-26,0000500
AF1514,2024-04-19,2024-04-26,0000500
AF1489,2024-04-21,2024-04-21,0000007
AF1489,2024-04-26,2024-04-26,0000500
AF1485,2024-04-26,2024-04-26,0000500
AF1515,2024-04-15,2024-04-24,1230000
AF1544,2024-04-08,2024-04-08,1000000
AF1515,2024-04-18,2024-04-25,0004000
AF1538,2024-04-15,2024-04-25,1234000
AF1539,2024-04-15,2024-04-25,1234000
AF1515,2024-04-19,2024-04-19,0000500
AF1545,2024-04-15,2024-04-22,1000000
AF1489,2024-04-28,2024-04-28,0000007
AF1488,2024-04-28,2024-04-28,0000007
AF1545,2024-04-28,2024-04-28,0000007
AF1483,2024-04-29,2024-04-29,1000000
AF1539,2024-04-29,2024-04-29,1000000
AF1544,2024-04-29,2024-04-29,1000000
AF1498,2024-04-30,2024-04-30,0200000
AF1594,2024-04-15,2024-04-25,1234000
AF1595,2024-04-15,2024-04-25,1034000
AF1595,2024-04-16,2024-04-23,0200000
AF1595,2024-04-29,2024-04-29,1000000
AF1598,2024-04-15,2024-04-22,1000000
AF1587,2024-04-15,2024-04-29,1034000
AF1599,2024-04-15,2024-04-25,1234000
AF1592,2024-04-14,2024-04-28,0000007
AF1590,2024-04-15,2024-04-25,1234000
AF1598,2024-04-16,2024-04-25,0234000
AF1593,2024-04-15,2024-04-25,1234000
AF1598,2024-04-19,2024-04-26,0000500
AF1590,2024-04-19,2024-04-26,0000500
AF1591,2024-04-19,2024-04-26,0000500
AF1593,2024-04-19,2024-04-26,0000500
AF1592,2024-04-19,2024-04-19,0000500
AF1592,2024-04-05,2024-04-12,0000500
AF1612,2024-04-21,2024-04-28,0000007
AF1593,2024-04-28,2024-04-28,0000007
AF1628,2024-04-15,2024-04-24,1230000
AF1662,2024-04-15,2024-04-25,1234000
AF1628,2024-04-18,2024-04-25,0004000
AF1613,2024-04-19,2024-04-26,0000500
AF1662,2024-04-19,2024-04-19,0000500
AF1672,2024-04-22,2024-04-25,1234000
AF1628,2024-04-26,2024-04-26,0000500
AF1674,2024-04-26,2024-04-26,0000500
AF1675,2024-04-26,2024-04-26,0000500
AF1678,2024-04-08,2024-04-22,1000000
AF1678,2024-04-09,2024-04-10,0230000
AF1679,2024-04-11,2024-04-25,0004000
AF1677,2024-04-15,2024-04-22,1000000
AF1677,2024-04-16,2024-04-25,0234000
AF1684,2024-04-14,2024-04-21,0000007
AF1682,2024-04-15,2024-04-22,1000000
AF1678,2024-04-16,2024-04-24,0230000
AF1682,2024-04-16,2024-04-25,0234000
AF1678,2024-04-18,2024-04-25,0004000
AF1682,2024-04-26,2024-04-26,0000500
AF1699,2024-04-11,2024-04-11,0004000
AF1683,2024-04-26,2024-04-26,0000500
AF1684,2024-04-28,2024-04-28,0000007
AF1688,2024-04-14,2024-04-14,0000007
AF1683,2024-04-28,2024-04-28,0000007
AF1677,2024-04-29,2024-04-29,1000000
AF1679,2024-04-29,2024-04-29,1000000
AF1678,2024-04-30,2024-04-30,0200000
AF1701,2024-04-15,2024-04-25,1234000
AF1704,2024-04-16,2024-04-25,0234000
AF1706,2024-04-15,2024-04-18,1234000
AF1707,2024-04-19,2024-04-19,0000500
AF1713,2024-04-15,2024-04-25,1234000
AF9401,2024-04-27,2024-04-27,0000060
AF1138,2024-04-17,2024-04-17,0030000
AF1139,2024-04-10,2024-04-10,0030000
AF1138,2024-04-14,2024-04-28,0000007
AF1138,2024-04-24,2024-04-24,0030000
AF1139,2024-04-12,2024-04-26,0000500
AF1139,2024-04-13,2024-04-27,0000060
AF1139,2024-04-14,2024-04-28,0000007
AF1139,2024-04-17,2024-04-17,0030000
AF1139,2024-04-24,2024-04-24,0030000
AF1140,2024-04-10,2024-04-24,0030000
AF1140,2024-04-12,2024-04-26,0000500
AF1140,2024-04-14,2024-04-21,0000007
AF1141,2024-04-10,2024-04-10,0030000
AF1140,2024-04-25,2024-04-25,0004000
AF1140,2024-04-08,2024-04-22,1004000
AF1141,2024-04-12,2024-04-26,0000500
AF1312,2024-04-18,2024-04-25,1004000
AF1312,2024-04-15,2024-04-15,1000000
AF1312,2024-04-24,2024-04-24,0030000
AF1312,2024-04-10,2024-04-19,0030500
AF1312,2024-04-26,2024-04-26,0000500
AF1312,2024-04-28,2024-04-28,0000007
AF1313,2024-04-08,2024-04-08,1000000
AF1313,2024-04-11,2024-04-11,0004000
AF1313,2024-04-14,2024-04-21,0000007
AF1313,2024-04-18,2024-04-25,1004000
AF1313,2024-04-24,2024-04-24,0030000
AF1313,2024-04-28,2024-04-28,0000007
AF1343,2024-04-09,2024-04-23,0200000
AF1348,2024-04-08,2024-04-22,1000000
AF1343,2024-04-12,2024-04-12,0000500
AF1343,2024-04-14,2024-04-28,0000007
AF1343,2024-04-17,2024-04-19,0030500
AF1343,2024-04-24,2024-04-24,0030000
AF1343,2024-04-26,2024-04-26,0000500
AF1349,2024-04-08,2024-04-22,1000000
AF1349,2024-04-09,2024-04-28,0230007
AF1382,2024-04-09,2024-04-23,0200000
AF1379,2024-04-13,2024-04-27,0000060
AF1382,2024-04-14,2024-04-28,0000007
AF1383,2024-04-14,2024-04-28,0000007
AF1406,2024-04-09,2024-04-23,0200000
AF1409,2024-04-03,2024-04-24,0030000
AF1411,2024-04-14,2024-04-15,1000007
AF1416,2024-04-14,2024-04-28,0000007
AF1411,2024-04-21,2024-04-28,0000007
AF1411,2024-04-22,2024-04-22,1000000
AF1410,2024-04-11,2024-04-25,0004000
AF1410,2024-04-12,2024-04-26,0000500
AF1410,2024-04-14,2024-04-15,1000007
AF1410,2024-04-21,2024-04-28,0000007
AF1410,2024-04-22,2024-04-22,1000000
AF1411,2024-04-08,2024-04-08,1000000
AF1411,2024-04-11,2024-04-25,0004000
AF1411,2024-04-12,2024-04-26,0000500
AF1422,2024-04-11,2024-04-11,0004000
AF1423,2024-04-09,2024-04-16,0200000
AF1423,2024-04-02,2024-04-02,0200000
AF1423,2024-04-10,2024-04-10,0030000
AF1423,2024-04-12,2024-04-12,0000500
AF1423,2024-04-11,2024-04-11,0004000
AF1427,2024-04-12,2024-04-26,0000500
AF1427,2024-04-15,2024-04-20,1000060
AF1423,2024-04-13,2024-04-27,0000067
AF1423,2024-04-28,2024-04-28,0000007
AF1436,2024-04-24,2024-04-24,0030000
AF1436,2024-04-27,2024-04-27,0000060
AF1437,2024-04-14,2024-04-21,0030007
AF1050,2024-04-14,2024-04-21,0000007
AF1436,2024-04-14,2024-04-21,0030007
AF1050,2024-04-28,2024-04-28,0000007
AF1560,2024-04-26,2024-04-26,0000500
AF1582,2024-04-11,2024-04-25,0004000
AF1582,2024-04-14,2024-04-21,0000007
AF1582,2024-04-19,2024-04-19,0000500
AF1582,2024-04-24,2024-04-24,0030000
AF1582,2024-04-26,2024-04-26,0000500
AF1583,2024-04-08,2024-04-10,1030000
AF1583,2024-04-12,2024-04-28,0000507
AF1583,2024-04-15,2024-04-22,1000000
AF1583,2024-04-16,2024-04-16,0200000
AF1583,2024-04-20,2024-04-20,0000060
AF1583,2024-04-25,2024-04-25,0004000
AF1583,2024-04-27,2024-04-27,0000060
AF1609,2024-04-09,2024-04-23,0200000
AF1609,2024-04-06,2024-04-27,0000060
AF1609,2024-04-10,2024-04-10,0030000
AF1609,2024-04-17,2024-04-17,0030000
AF1609,2024-04-24,2024-04-24,0030000
AF1601,2024-04-08,2024-04-22,1000000
AF1600,2024-04-14,2024-04-28,0000007
AF1641,2024-04-19,2024-04-26,0000500
AF1639,2024-04-08,2024-04-15,1000000
AF1639,2024-04-13,2024-04-20,0000060
AF1639,2024-04-22,2024-04-27,1000060
AF1648,2024-04-08,2024-04-22,1000000
AF1649,2024-04-08,2024-04-22,1000000
AF1649,2024-04-09,2024-04-13,0200060
AF1648,2024-04-14,2024-04-28,0000007
